"pitcherid","pitcher","pitch_type","p_throws","rockies","hb","ivb","velo","spin","nPitches"
673513,"Yuki Matsui","FS","L","Other",5.9126359832636,5.19866108786611,86.6092050209205,1448.64435146444,239
673513,"Yuki Matsui","SL","L","COL",-4.05391304347826,3.24521739130435,85.8739130434783,2772.73913043478,23
673513,"Yuki Matsui","SL","L","Other",-4.25281853281853,4.78795366795367,85.9945945945946,2707.81467181467,259
673513,"Yuki Matsui","ST","L","COL",-11.76,-3.96,82.2,2760,1
673513,"Yuki Matsui","ST","L","Other",-13.7664705882353,-3.06352941176471,80.9470588235294,2827.72058823529,68
674072,"Tommy Henry","CH","L","COL",12.712,5.096,83.6933333333333,1474.06666666667,15
674072,"Tommy Henry","CH","L","Other",13.4847272727273,4.29272727272727,83.6581818181818,NA,110
674072,"Tommy Henry","CU","L","COL",-6.13,-9.395,78.0416666666667,2273.54166666667,24
674072,"Tommy Henry","CU","L","Other",-10.7666666666667,-9.8375,78.1111111111111,2260.18055555556,144
674072,"Tommy Henry","FF","L","COL",6.61241379310345,14.5365517241379,89.7827586206896,2202.93103448276,29
674072,"Tommy Henry","FF","L","Other",8.1027135678392,15.8146733668342,89.8391959798995,2151.04522613065,199
674072,"Tommy Henry","SI","L","COL",12.58,12.64,89.7111111111111,NA,18
674072,"Tommy Henry","SI","L","Other",14.7237931034483,11.5231034482759,90.4258620689655,NA,116
674072,"Tommy Henry","SL","L","COL",-3.73333333333333,3.88,82.6222222222222,2116,9
674072,"Tommy Henry","SL","L","Other",-3.45142857142857,5.27142857142857,82.847619047619,NA,42
675540,"Xzavion Curry","CH","R","Other",-12.8666666666667,10.56,87.3666666666667,1452.66666666667,9
675540,"Xzavion Curry","CU","R","COL",8.69142857142857,-9.03428571428571,76.1714285714286,2464.14285714286,7
675540,"Xzavion Curry","CU","R","Other",11.6253658536585,-11.4731707317073,73.6682926829268,2430.25609756098,82
675540,"Xzavion Curry","FF","R","COL",-3.06,16.1576470588235,92.7882352941176,2170.94117647059,34
675540,"Xzavion Curry","FF","R","Other",-4.0063829787234,18.4595744680851,91.986524822695,2080.00354609929,282
675540,"Xzavion Curry","FS","R","Other",-6.216,10.392,83.8,1038.4,5
675540,"Xzavion Curry","SL","R","COL",5.26909090909091,0.865454545454545,85.1606060606061,2522.33333333333,33
675540,"Xzavion Curry","SL","R","Other",6.65262032085561,2.0303743315508,84.5069518716577,2405.87165775401,187
676105,"Jeff Criswell","CH","R","COL",-14.0129032258065,4.7341935483871,86.6806451612903,2172,31
676105,"Jeff Criswell","CH","R","Other",-17.856,6.936,86.93,2176.15,20
676105,"Jeff Criswell","CU","R","COL",4.82666666666667,-6.01333333333333,83.5333333333333,2618.44444444444,9
676105,"Jeff Criswell","FF","R","COL",-9.24969696969697,10.5260606060606,95.3525252525253,2326.9595959596,99
676105,"Jeff Criswell","FF","R","Other",-11.3618181818182,14.0018181818182,95.4295454545454,2325.65909090909,44
676105,"Jeff Criswell","SI","R","Other",-13.9866666666667,13.3733333333333,95.7666666666667,2362.33333333333,9
676105,"Jeff Criswell","SL","R","COL",1.80413793103448,1.55724137931034,87.5551724137931,2402.10344827586,87
676105,"Jeff Criswell","SL","R","Other",0.525818181818182,4.00363636363636,88.1545454545455,2342.34545454545,55
676106,"Emerson Hancock","CH","R","COL",-14.384347826087,3.59478260869565,87.9434782608696,1897,23
676106,"Emerson Hancock","CH","R","Other",-17.6789528795812,3.18282722513089,86.3549738219895,1877.98952879581,191
676106,"Emerson Hancock","FF","R","COL",-9.525,11.2875,93.640625,2389.375,32
676106,"Emerson Hancock","FF","R","Other",-13.2172575250836,13.9910367892977,93.3605351170569,2386.4983277592,299
676106,"Emerson Hancock","SI","R","COL",-14.7085714285714,6.64285714285714,94.0714285714286,2333.85714285714,14
676106,"Emerson Hancock","SI","R","Other",-17.9216666666667,8.73208333333333,93.1534722222222,2323.85763888889,288
676106,"Emerson Hancock","SL","R","COL",3.92210526315789,1.78736842105263,84.5,2251.57894736842,19
676106,"Emerson Hancock","SL","R","Other",4.13837837837838,2.83621621621622,84.0445945945946,2198.96621621622,148
676254,"Ryan Walker","FF","R","Other",-6.52,10.12,94.2333333333333,2310,6
676254,"Ryan Walker","PO","R","Other",-15.36,-0.48,95.5,2312,1
676254,"Ryan Walker","SI","R","COL",-12.5166666666667,1.64333333333333,95.2083333333333,2287.19444444444,36
676254,"Ryan Walker","SI","R","Other",-15.1995569620253,3.44354430379747,95.610917721519,NA,632
676254,"Ryan Walker","SL","R","COL",11.4323076923077,1.14,84.4115384615385,2632.73076923077,26
676254,"Ryan Walker","SL","R","Other",15.0565384615385,2.68315384615385,83.8663461538462,NA,520
676272,"Bobby Miller","CH","R","COL",-14.995,6.435,85.8875,2271.25,24
676272,"Bobby Miller","CH","R","Other",-17.2445161290323,9.12709677419355,86.4731182795699,2245.01075268817,186
676272,"Bobby Miller","CU","R","COL",5.50666666666667,-7.4,79.3777777777778,2557.44444444444,9
676272,"Bobby Miller","CU","R","Other",8.3930890052356,-12.7080628272251,79.8078534031414,2655.48691099476,191
676272,"Bobby Miller","FF","R","COL",-9.72285714285714,11.9742857142857,97.4690476190476,2308.16666666667,42
676272,"Bobby Miller","FF","R","Other",-7.48403361344538,16.8,97.6266106442577,2292.06162464986,357
676272,"Bobby Miller","SI","R","Other",-13.7966433566434,14.1734265734266,97.2965034965035,NA,143
676272,"Bobby Miller","SL","R","COL",4.35,2.28,88.95,2346,4
676272,"Bobby Miller","SL","R","Other",6.30185567010309,2.2540206185567,88.6072164948454,2384.51546391753,97
676534,"Calvin Faucher","CU","R","COL",10.77,-7.98,85.275,2955.5,4
676534,"Calvin Faucher","CU","R","Other",8.42957345971564,-12.6745023696682,85.6417061611374,2916.91469194313,211
676534,"Calvin Faucher","FC","R","COL",3.49565217391304,-0.584347826086957,91.0782608695652,2879.17391304348,23
676534,"Calvin Faucher","FC","R","Other",4.20951841359773,1.06402266288952,91.2776203966006,2836.36827195467,353
676534,"Calvin Faucher","SI","R","COL",-5.81538461538462,11.9815384615385,95.7153846153846,2388.76923076923,13
676534,"Calvin Faucher","SI","R","Other",-7.34819047619048,16.6807619047619,96.0301587301587,2321.34285714286,315
676534,"Calvin Faucher","ST","R","COL",9.9,0,87.5,2976,2
676534,"Calvin Faucher","ST","R","Other",11.4109090909091,-0.807272727272727,88.2636363636364,2894.07575757576,66
676596,"Josh Fleming","CH","L","COL",10,8,83.2333333333333,1675.33333333333,3
676596,"Josh Fleming","CH","L","Other",12.2591082802548,-0.304203821656051,83.1783439490446,1558.6178343949,157
676596,"Josh Fleming","CU","L","COL",-8.73333333333333,-1.01333333333333,78.5333333333333,2234,9
676596,"Josh Fleming","CU","L","Other",-11.57,-0.195,77.6125,2296.29166666667,24
676596,"Josh Fleming","FC","L","COL",0.94,5.98,86.5777777777778,2024.61111111111,18
676596,"Josh Fleming","FC","L","Other",2.56677966101695,7.31898305084746,87.2983050847458,1928.29661016949,118
676596,"Josh Fleming","FF","L","COL",5.28,14.58,89.8,1781,2
676596,"Josh Fleming","SI","L","COL",12.78,3.006,90,1800.9,20
676596,"Josh Fleming","SI","L","Other",17.059226519337,1.89082872928177,90.4480662983425,1763.19889502762,181
676596,"Josh Fleming","UN","L","Other",NA,NA,NA,NA,2
676775,"Keaton Winn","FF","R","COL",-7.02,10.5942857142857,95.9142857142857,2285.35714285714,14
676775,"Keaton Winn","FF","R","Other",-10.2344497607655,15.4886124401914,95.6488038277512,2304.04306220096,209
676775,"Keaton Winn","FS","R","COL",-9.55826086956522,-0.657391304347826,88.6826086956522,1417.4347826087,23
676775,"Keaton Winn","FS","R","Other",-14.507625,0.615,88.939375,1608.7,320
676775,"Keaton Winn","SI","R","COL",-11.6057142857143,4.85142857142857,94.3285714285714,2213.57142857143,7
676775,"Keaton Winn","SI","R","Other",-16.1623076923077,7.54230769230769,94.7698717948718,2272.47435897436,156
676775,"Keaton Winn","SL","R","COL",1.42285714285714,-1.04571428571429,86.9285714285714,2234,7
676775,"Keaton Winn","SL","R","Other",1.20540540540541,1.2,87.9648648648649,2269.03603603604,111
676775,"Keaton Winn","UN","R","Other",NA,NA,NA,NA,30
676974,"Max Meyer","CH","R","COL",-8.51538461538462,7.41230769230769,85.2115384615385,1676.26923076923,26
676974,"Max Meyer","CH","R","Other",-14.8032653061224,7.96081632653061,86.9979591836735,1704.18367346939,147
676974,"Max Meyer","FF","R","COL",-2.82461538461538,11.0923076923077,93.6717948717949,2358.64102564103,39
676974,"Max Meyer","FF","R","Other",-4.26105263157895,15.5768421052632,94.0947368421053,2389.76900584795,342
676974,"Max Meyer","SI","R","Other",-13.71,9.882,92.715,2357.75,20
676974,"Max Meyer","SL","R","COL",1.30064516129032,-0.468387096774194,86.658064516129,2566.58064516129,31
676974,"Max Meyer","SL","R","Other",1.8697520661157,-0.530247933884298,88.3143250688705,2590.38016528926,363
678368,"Valente Bellozo","CH","R","COL",-11.37,4.56,79.875,1998,4
678368,"Valente Bellozo","CH","R","Other",-15.8306493506494,6.24,81.1142857142857,2020.77272727273,154
678368,"Valente Bellozo","CU","R","COL",7.73076923076923,-8.81076923076923,73.7461538461538,2647,26
678368,"Valente Bellozo","CU","R","Other",11.6378378378378,-9.79675675675676,73.6342342342342,2714.99099099099,111
678368,"Valente Bellozo","FC","R","COL",3.60705882352941,6.74117647058824,82.5176470588235,2397.23529411765,17
678368,"Valente Bellozo","FC","R","Other",5.44246153846154,9.05723076923077,82.8657692307692,2470.75769230769,260
678368,"Valente Bellozo","FF","R","COL",-2.85333333333333,11.4844444444444,89.1037037037037,2034,27
678368,"Valente Bellozo","FF","R","Other",-4.34732984293194,16.2530890052356,89.1992146596859,2094.16753926702,382
678368,"Valente Bellozo","ST","R","Other",14.6017699115044,3.24106194690265,77.6946902654867,2683,113
678495,"Randy Rodríguez","CH","R","COL",-13.26,7.74,88.9,1948.5,2
678495,"Randy Rodríguez","CH","R","Other",-15.7174468085106,5.50212765957447,89.7382978723404,1957.29787234043,47
678495,"Randy Rodríguez","FF","R","COL",-5.58967741935484,14.8451612903226,96.9548387096774,2565.77419354839,31
678495,"Randy Rodríguez","FF","R","Other",-7.20249350649351,16.8143376623377,97.6966233766234,2517.22597402597,385
678495,"Randy Rodríguez","SI","R","COL",-11.48,10.1866666666667,95.8222222222222,2598.66666666667,9
678495,"Randy Rodríguez","SI","R","Other",-13.7432727272727,12.0174545454545,96.4181818181818,2521.74545454545,55
678495,"Randy Rodríguez","SL","R","COL",7.14,-1.79076923076923,84.7730769230769,2828.73076923077,26
678495,"Randy Rodríguez","SL","R","Other",9.13851851851852,-1.91111111111111,84.6814814814815,2757.02469135802,324
680730,"Mitchell Parker","CU","L","COL",-2.85677419354839,-8.49677419354839,80.7451612903226,2362.29032258065,31
680730,"Mitchell Parker","CU","L","Other",-2.4079843444227,-7.94982387475538,80.4690802348337,2260,511
680730,"Mitchell Parker","FF","L","COL",3.12470588235294,14.6964705882353,93.3607843137255,2264.47058823529,51
680730,"Mitchell Parker","FF","L","Other",5.31985675917637,17.7028469113697,92.4259623992838,NA,1117
680730,"Mitchell Parker","FS","L","COL",4.392,8.304,86.72,988.2,5
680730,"Mitchell Parker","FS","L","Other",6.8964238410596,8.3123178807947,85.5666666666667,1000.17439293598,453
680730,"Mitchell Parker","SL","L","COL",-4.87636363636364,5.34545454545455,85.2363636363636,2342.09090909091,11
680730,"Mitchell Parker","SL","L","Other",-5.7264,3.32426666666667,84.4626666666667,2292.76888888889,225
680736,"Justin Wrobleski","CH","L","Other",10.6231578947368,8.17263157894737,83.9105263157895,1530.68421052632,19
680736,"Justin Wrobleski","CU","L","Other",-5.70929577464789,-7.57352112676056,82.4788732394366,2362.6338028169,71
680736,"Justin Wrobleski","FC","L","COL",-1.71529411764706,2.56235294117647,88.4058823529412,2293.64705882353,17
680736,"Justin Wrobleski","FC","L","Other",-2.658,3.508,87.54,2298.43333333333,60
680736,"Justin Wrobleski","FF","L","COL",5.3775,13.5675,95.83125,2313.09375,32
680736,"Justin Wrobleski","FF","L","Other",8.15660377358491,16.68,95.0323899371069,2372.83647798742,318
680736,"Justin Wrobleski","SI","L","Other",14.3584615384615,9.45230769230769,91.3923076923077,2102.03846153846,26
680736,"Justin Wrobleski","SL","L","Other",-13.1608163265306,-0.884081632653061,84.4204081632653,2373,49
680767,"Victor Vodnik","CH","R","COL",-11.3545945945946,0.536216216216216,89.7936936936937,NA,111
680767,"Victor Vodnik","CH","R","Other",-14.8389189189189,0.0443243243243243,90.4144144144144,1788.6036036036,111
680767,"Victor Vodnik","FF","R","COL",-5.6208,12.6074666666667,97.8477777777778,NA,450
680767,"Victor Vodnik","FF","R","Other",-7.45533834586466,15.572030075188,98.0629072681704,2240.45614035088,399
680767,"Victor Vodnik","SL","R","COL",2.48028169014085,-3.31774647887324,84.6,NA,142
680767,"Victor Vodnik","SL","R","Other",3.238125,-3.909375,84.64609375,2239.8125,128
680885,"Spencer Schwellenbach","CU","R","COL",7.656,-7.672,79.9466666666667,2398.33333333333,15
680885,"Spencer Schwellenbach","CU","R","Other",8.83892307692308,-7.09246153846154,80.6873076923077,2397.51153846154,260
680885,"Spencer Schwellenbach","FC","R","COL",1.09894736842105,8.02736842105263,93.8947368421053,2406.47368421053,19
680885,"Spencer Schwellenbach","FC","R","Other",1.49758389261745,9.88751677852349,92.8734899328859,2365.20469798658,298
680885,"Spencer Schwellenbach","FF","R","COL",-4.935,11.0475,96.346875,2304.65625,32
680885,"Spencer Schwellenbach","FF","R","Other",-5.76928433268859,13.5509477756286,96.1073500967118,2261.60735009671,517
680885,"Spencer Schwellenbach","FS","R","COL",-6.392,1.232,84.9466666666667,1215.8,15
680885,"Spencer Schwellenbach","FS","R","Other",-9.40969162995595,0.515947136563877,84.4590308370044,1357.44933920705,227
680885,"Spencer Schwellenbach","SI","R","COL",-11.88,5.4,94.1,2053,1
680885,"Spencer Schwellenbach","SI","R","Other",-14.8978125,6.825,95.0953125,2007.6328125,128
680885,"Spencer Schwellenbach","SL","R","COL",3.18,-2.69142857142857,87.0857142857143,2509.71428571429,14
680885,"Spencer Schwellenbach","SL","R","Other",3.91346260387812,-3.15423822714681,87.2631578947368,2471.15512465374,361
681190,"Randy Vásquez","CH","R","COL",-15.39,3.48,87.85,2130.5,4
681190,"Randy Vásquez","CH","R","Other",-17.7023300970874,6.65533980582524,88.6558252427184,2194.57281553398,206
681190,"Randy Vásquez","CU","R","COL",11.7942857142857,-3.52,81.4,3107.42857142857,21
681190,"Randy Vásquez","CU","R","Other",12.7852090032154,-4.16450160771704,82.2662379421222,3146.66237942122,311
681190,"Randy Vásquez","FC","R","COL",3.94,6.4,88.85,2661.33333333333,12
681190,"Randy Vásquez","FC","R","Other",2.72219178082192,9.08547945205479,90.3260273972603,2646.73515981735,219
681190,"Randy Vásquez","FF","R","COL",-4.96421052631579,12.3031578947368,94.6421052631579,2358.84210526316,19
681190,"Randy Vásquez","FF","R","Other",-7.48008676789588,16.0781778741866,94.2822125813449,2420.77874186551,461
681190,"Randy Vásquez","SI","R","COL",-10.368,9.912,94.4,2305.2,5
681190,"Randy Vásquez","SI","R","Other",-15.4223076923077,11.5306153846154,94.2211538461538,2397.67692307692,260
681190,"Randy Vásquez","ST","R","COL",12.6327272727273,1.39636363636364,81.8818181818182,2984.45454545455,11
681190,"Randy Vásquez","ST","R","Other",13.293417721519,2.46379746835443,82.393670886076,3055.75949367089,158
681676,"Ryan Fernandez","FC","R","COL",4.44,6.84,92.1,2547,1
681676,"Ryan Fernandez","FC","R","Other",2.71868852459016,8.89180327868852,90.1065573770492,2314.50819672131,122
681676,"Ryan Fernandez","FF","R","COL",-6.59478260869565,14.5982608695652,96.5260869565217,2245.65217391304,23
681676,"Ryan Fernandez","FF","R","Other",-6.82921052631579,16.6784210526316,95.4333333333333,NA,456
681676,"Ryan Fernandez","PO","R","Other",-7.32,18,93.6,2229,1
681676,"Ryan Fernandez","SI","R","Other",-12.032,16.192,95.6266666666667,2101.66666666667,15
681676,"Ryan Fernandez","SL","R","COL",2.4951724137931,-0.326896551724138,87.5724137931035,2712.68965517241,29
681676,"Ryan Fernandez","SL","R","Other",3.28676470588235,2.22992647058824,87.3216911764706,NA,544
681867,"Cooper Criswell","CH","R","COL",-10.12,-1.312,83.2466666666667,1430.93333333333,15
681867,"Cooper Criswell","CH","R","Other",-13.7097297297297,-5.17189189189189,84.4310810810811,1518.63288288288,444
681867,"Cooper Criswell","FC","R","COL",0.611428571428571,6.56571428571429,86.3380952380952,2218.7619047619,21
681867,"Cooper Criswell","FC","R","Other",-0.07872,8.18448,86.3536,2213.312,250
681867,"Cooper Criswell","SI","R","COL",-11.9842105263158,0.890526315789474,88.1710526315789,1984.05263157895,38
681867,"Cooper Criswell","SI","R","Other",-16.8136645962733,0.435527950310559,89.131884057971,2026.69979296066,483
681867,"Cooper Criswell","SL","R","Other",7.25294117647059,-0.162352941176471,82.1882352941176,2450.20588235294,34
681867,"Cooper Criswell","ST","R","COL",13.4787096774194,1.97806451612903,76.8,2429.90322580645,31
681867,"Cooper Criswell","ST","R","Other",18.537,5.32636363636364,76.7584090909091,2501.79772727273,440
681911,"Alex Vesia","CH","L","COL",7.38,9.3,86.15,1542.75,4
681911,"Alex Vesia","CH","L","Other",6.43245283018868,14.2618867924528,85.4396226415094,1566.30188679245,53
681911,"Alex Vesia","FF","L","COL",6.11675675675676,16.6345945945946,93.6648648648649,2398.24324324324,37
681911,"Alex Vesia","FF","L","Other",6.22861445783133,20.4890963855422,93.3365963855422,2399.16415662651,664
681911,"Alex Vesia","SL","L","COL",-4.52210526315789,1.08631578947368,84.7052631578947,2445.84210526316,19
681911,"Alex Vesia","SL","L","Other",-7.16457831325301,4.27156626506024,85.0105421686747,2409.8734939759,332
682847,"Luis Ortiz","CH","R","Other",-16.026,4.494,90.635,1763.65,20
682847,"Luis Ortiz","FC","R","COL",2.86285714285714,6.47142857142857,90.6714285714286,2464,14
682847,"Luis Ortiz","FC","R","Other",0.519117647058824,7.39764705882353,90.9600490196078,2400.9068627451,408
682847,"Luis Ortiz","FF","R","COL",-8.37428571428571,10.14,96.0714285714286,2279.5,14
682847,"Luis Ortiz","FF","R","Other",-11.4304285714286,11.3475,95.8473214285714,2277.63571428571,560
682847,"Luis Ortiz","SI","R","COL",-12.8611764705882,2.98588235294118,95.2352941176471,2307.05882352941,17
682847,"Luis Ortiz","SI","R","Other",-15.7700186915888,3.24515887850467,94.8863551401869,2277.79252336449,535
682847,"Luis Ortiz","SL","R","COL",3.21,2.03,87.075,2485.625,24
682847,"Luis Ortiz","SL","R","Other",6.71063520871143,2.13843920145191,85.7321234119782,2438.28856624319,551
683003,"Jared Jones","CH","R","COL",-9.34,5.28,89.8333333333333,1783.66666666667,6
683003,"Jared Jones","CH","R","Other",-11.976,5.648,89.9333333333333,NA,120
683003,"Jared Jones","CU","R","COL",2.76,-5.28,81.9,2655.57142857143,7
683003,"Jared Jones","CU","R","Other",6.40631578947368,-10.8898245614035,81.440350877193,NA,171
683003,"Jared Jones","FF","R","COL",-8.0675,13.885,96.8104166666667,2542.875,48
683003,"Jared Jones","FF","R","Other",-8.42053691275168,17.3148993288591,97.3606263982103,NA,894
683003,"Jared Jones","SL","R","COL",3.285,2.07,88.3916666666667,2611.875,24
683003,"Jared Jones","SL","R","Other",3.84859813084112,2.48747663551402,88.8035825545171,NA,642
683232,"Nick Mears","CU","R","COL",2.59098591549296,-11.7143661971831,81.787323943662,2553.47887323944,71
683232,"Nick Mears","CU","R","Other",3.61698113207547,-14.8584905660377,81.2877358490566,2526.40566037736,106
683232,"Nick Mears","FF","R","COL",-2.12275862068966,16.1379310344828,96.7222222222222,2344.33716475096,261
683232,"Nick Mears","FF","R","Other",-3.26346368715084,19.5080446927374,96.6575418994413,2299.12290502793,358
683232,"Nick Mears","SL","R","COL",1.19542857142857,-2.70514285714286,86.4980952380952,2526.97142857143,105
683232,"Nick Mears","SL","R","Other",2.11370078740157,-1.29637795275591,86.5590551181102,2539.23622047244,127
683409,"Angel Chivilli","CH","R","COL",-9.69454545454546,4.87818181818182,87.9015151515152,1802.25,132
683409,"Angel Chivilli","CH","R","Other",-12.6953424657534,8.49369863013699,87.5178082191781,1779.01369863014,73
683409,"Angel Chivilli","PO","R","Other",-14.88,11.4,91.9,2004,1
683409,"Angel Chivilli","SI","R","COL",-11.1770078740157,10.5392125984252,96.1118110236221,2259.66929133858,127
683409,"Angel Chivilli","SI","R","Other",-14.4809302325581,12.6837209302326,96.0755813953488,2256.67441860465,86
683409,"Angel Chivilli","SL","R","COL",1.56176470588235,2.68411764705882,87.3602941176471,2068.11764705882,68
683409,"Angel Chivilli","SL","R","Other",0.747692307692308,3.10153846153846,87.4807692307692,2078.34615384615,26
683627,"Anthony Molina","CH","R","COL",-11.8299130434783,6.58539130434783,85.3365217391304,NA,115
683627,"Anthony Molina","CH","R","Other",-14.794,9.004,85.3225,1848.74166666667,120
683627,"Anthony Molina","CU","R","COL",3.35454545454545,-2.61,82.6681818181818,2363.29545454545,44
683627,"Anthony Molina","CU","R","Other",4.60714285714286,-2.08714285714286,83.2035714285714,2351.82142857143,28
683627,"Anthony Molina","FF","R","COL",-6.37813953488372,13.8074418604651,94.95,NA,258
683627,"Anthony Molina","FF","R","Other",-8.35596774193548,16.7961290322581,94.5782258064516,2118.34274193548,248
683627,"Anthony Molina","SL","R","COL",2.87911111111111,6.44711111111111,88.8814814814815,NA,135
683627,"Anthony Molina","SL","R","Other",2.7792,8.8656,88.435,2026.03,100
685299,"Tanner Gordon","CH","R","COL",-12.4021621621622,11.1243243243243,84.0189189189189,2197.81081081081,37
685299,"Tanner Gordon","CH","R","Other",-14.7250632911392,13.0329113924051,83.8164556962025,2104.50632911392,79
685299,"Tanner Gordon","CU","R","COL",3.4,-2.8,79.9555555555555,2278.88888888889,9
685299,"Tanner Gordon","CU","R","Other",3.52666666666667,-1.08,80.5777777777778,2272.55555555556,18
685299,"Tanner Gordon","FF","R","COL",-10.1251948051948,12.8057142857143,92.1428571428571,2174.57142857143,77
685299,"Tanner Gordon","FF","R","Other",-12.3561643835616,15.933698630137,92.0150684931507,2190.33789954338,219
685299,"Tanner Gordon","SI","R","Other",-16.68,14.52,93.3,2194.83333333333,6
685299,"Tanner Gordon","SL","R","COL",2.83363636363636,2.21181818181818,84.8272727272727,2079.95454545455,44
685299,"Tanner Gordon","SL","R","Other",2.94,3.38847457627119,85.2745762711864,NA,118
686752,"Ryan Pepiot","CH","R","COL",-12.3828571428571,4.57142857142857,86.1666666666667,2300.57142857143,21
686752,"Ryan Pepiot","CH","R","Other",-15.5058385093168,2.23527950310559,85.8033126293996,2484.15527950311,483
686752,"Ryan Pepiot","CU","R","Other",15.8193103448276,-10.4524137931034,80.6068965517241,2582.8275862069,58
686752,"Ryan Pepiot","FC","R","Other",2.9409375,13.8553125,91.60078125,2473.5546875,128
686752,"Ryan Pepiot","FF","R","COL",-7.13142857142857,15.3673469387755,94.1183673469388,NA,49
686752,"Ryan Pepiot","FF","R","Other",-8.89697786333013,19.5971896053898,94.9425409047161,NA,1039
686752,"Ryan Pepiot","SL","R","COL",4.76,4.035,88.2291666666667,NA,24
686752,"Ryan Pepiot","SL","R","Other",6.53948126801153,8.55838616714697,89.0778097982709,NA,347
686826,"Bryce Jarvis","CH","R","COL",-13.77,4.05,85.625,2077.5,4
686826,"Bryce Jarvis","CH","R","Other",-17.473984962406,5.18255639097744,85.0571428571428,1990.07518796992,133
686826,"Bryce Jarvis","CU","R","COL",12.48,-7.92,83.5,NA,1
686826,"Bryce Jarvis","CU","R","Other",9.24,-9.92,83.1333333333333,2375.5,6
686826,"Bryce Jarvis","FC","R","COL",3.51818181818182,1.90363636363636,89.0590909090909,2601.5,22
686826,"Bryce Jarvis","FC","R","Other",0.115471698113208,5.08641509433962,89.7433962264151,2464.57547169811,106
686826,"Bryce Jarvis","FF","R","COL",-3.555,12.975,95.425,2256.625,8
686826,"Bryce Jarvis","FF","R","Other",-8.84059171597633,14.3119526627219,95.6591715976331,2103.42307692308,338
686826,"Bryce Jarvis","SI","R","Other",-15.7392,8.7552,95.078,2074.52,150
686826,"Bryce Jarvis","SL","R","COL",8.44,-2.25333333333333,86.0333333333333,2622.88888888889,9
686826,"Bryce Jarvis","SL","R","Other",6.72262008733624,-0.721572052401747,86.4235807860262,2619.80349344978,229
687134,"Bradley Blalock","CU","R","COL",0.37,-10.215,79.35,2622.33333333333,24
687134,"Bradley Blalock","CU","R","Other",-0.264705882352941,-11.5976470588235,79.5970588235294,2585.32352941176,34
687134,"Bradley Blalock","FC","R","COL",3.585,5.34,89.1,2269,8
687134,"Bradley Blalock","FC","R","Other",1.84285714285714,6.89142857142857,88.5,2349.35714285714,14
687134,"Bradley Blalock","FF","R","COL",-3.68883116883117,14.9064935064935,93.4545454545455,2057.74025974026,77
687134,"Bradley Blalock","FF","R","Other",-4.3395652173913,18.180652173913,93.4858695652174,2007.3097826087,184
687134,"Bradley Blalock","FS","R","COL",-6.65,6.03,84.6083333333333,1252.83333333333,24
687134,"Bradley Blalock","FS","R","Other",-11.255625,8.98875,85.53125,1288.125,64
687134,"Bradley Blalock","PO","R","Other",-4.44,18.12,93,2060,1
687134,"Bradley Blalock","SL","R","COL",3.29076923076923,-0.6,85.2576923076923,2483.15384615385,26
687134,"Bradley Blalock","SL","R","Other",3.37,-0.74,85.24375,2477.07291666667,96
687792,"DJ Herz","CH","L","COL",11.8425,4.485,81.43125,2236.75,16
687792,"DJ Herz","CH","L","Other",15.6836461126005,6.21747989276139,83.6407506702413,NA,373
687792,"DJ Herz","FF","L","COL",9.38086956521739,13.635652173913,93.2652173913043,2289.5652173913,46
687792,"DJ Herz","FF","L","Other",12.5211302211302,15.9896314496314,93.5213759213759,NA,814
687792,"DJ Herz","KC","L","COL",1.155,-1.215,80.4375,2139,8
687792,"DJ Herz","KC","L","Other",-0.4,-2.504,81.3444444444444,2152.26666666667,45
687792,"DJ Herz","SL","L","COL",0.62,3.02,85.5,1961.66666666667,6
687792,"DJ Herz","SL","L","Other",-0.192086330935252,2.99395683453237,86.1406474820144,NA,278
689017,"Landon Knack","CH","R","COL",-10.8266666666667,4.76,83.7888888888889,1552,9
689017,"Landon Knack","CH","R","Other",-9.94481012658228,14.1546835443038,84.2050632911392,1732.03797468354,158
689017,"Landon Knack","CU","R","COL",6.66857142857143,-10.3371428571429,79.8714285714286,2967.28571428571,14
689017,"Landon Knack","CU","R","Other",8.18581395348837,-15.0272093023256,79.5720930232558,2912.64534883721,172
689017,"Landon Knack","FF","R","COL",-6.6,15.4133333333333,94.0703703703704,2406.37037037037,27
689017,"Landon Knack","FF","R","Other",-7.62677227722772,19.3169108910891,93.44,2450.5801980198,505
689017,"Landon Knack","SL","R","COL",2.064,0.744,85.58,2569,10
689017,"Landon Knack","SL","R","Other",3.72243902439024,2.61219512195122,85.0971544715447,2630.96341463415,246
689017,"Landon Knack","ST","R","COL",6.36,-0.48,85.7,2547,1
689017,"Landon Knack","ST","R","Other",12.5485714285714,2.38285714285714,84.6428571428572,2702.14285714286,7
690544,"Bailey Horn","CU","L","COL",-8.7,-11.22,77.95,3003,2
690544,"Bailey Horn","CU","L","Other",-11.3011764705882,-13.8776470588235,77.5294117647059,2963.29411764706,17
690544,"Bailey Horn","FC","L","COL",-2.49,4.23,87.975,2520,4
690544,"Bailey Horn","FC","L","Other",-2.57076923076923,6.33692307692308,88.1269230769231,2564.15384615385,26
690544,"Bailey Horn","FF","L","COL",5.02285714285714,12.2485714285714,94.3785714285714,2392.5,14
690544,"Bailey Horn","FF","L","Other",6.44689655172414,15.4944827586207,95.1637931034483,2415.60344827586,58
